SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AMT_CREDIT_SUM_mean,AMT_CREDIT_SUM_sum,AMT_CREDIT_SUM_OVERDUE_mean,AMT_CREDIT_SUM_OVERDUE_sum,AMT_CREDIT_SUM_DEBT_mean,AMT_CREDIT_SUM_DEBT_sum,CREDIT_ACTIVE_count_active,CREDIT_DAY_OVERDUE_max,DAYS_CREDIT_mean,DAYS_CREDIT_min,DAYS_CREDIT_max,CREDIT_TYPE_nunique,SK_ID_PREV_x,NAME_CONTRACT_STATUS,AMT_APPLICATION,AMT_CREDIT_y,INST_CNT,INST_PAY_DIFF_MEAN,INST_PAY_DIFF_MIN,INST_PAY_DIFF_MAX,INST_DELAY_MEAN,INST_DELAY_MAX,INST_TOTAL_PAID,INST_TOTAL_DUE,SK_ID_PREV_y,SK_DPD_x
105747,Cash loans,F,N,Y,1,126000.0,177768.0,10332.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-16245,-7211.0,-4518.0,-4521,1,1,0,1,0,0,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 2,0.3015595,0.563835,4.0,2.0,4.0,0.0,-2441.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,86522.63464285714,1211316.885,0.0,0.0,8907.954545454546,97987.5,2.0,0.0,-1715.642857142857,-2779.0,-238.0,1.0,5.0,4.0,107612.1,107676.0,41.0,0.0,0.0,0.0,-11.804878,1.0,378199.21499999997,378199.21499999997,4.0,0.0
105749,Cash loans,F,N,Y,2,67500.0,130320.0,14161.5,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-10775,-779.0,-2092.0,-2141,1,1,1,1,0,0,4.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Postal,0.339444,0.31391668,0.0,0.0,0.0,0.0,-2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,73195.335,219586.005,0.0,0.0,9087.0,27261.0,1.0,0.0,-649.0,-1159.0,-322.0,1.0,15.0,10.0,89563.5,94973.4,122.0,-519.0650409836064,-17400.105,20451.015,-15.221312,48.0,1412919.54,1476245.4749999999,9.0,0.0
105754,Cash loans,F,N,N,0,90000.0,146038.5,7024.5,110902.5,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.015221,-20704,-3036.0,-9755.0,-4261,1,1,1,1,0,0,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,Other,0.57161975,0.36227724,0.0,0.0,0.0,0.0,-720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,147729.01200000002,2215935.18,0.0,0.0,74717.625,896611.5,7.0,0.0,-1020.1333333333333,-2889.0,-235.0,2.0,1.0,1.0,88123.5,79308.0,5.0,0.0,0.0,0.0,-29.2,-14.0,82817.01000000001,82817.01000000001,1.0,0.0
105758,Cash loans,F,Y,Y,0,270000.0,729792.0,37390.5,630000.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.035792,-13922,-697.0,-7831.0,-5422,1,1,0,1,1,0,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Other,0.70394164,0.49566582,0.0,0.0,0.0,0.0,-3879.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,484857.5625,1939430.25,0.0,0.0,362250.0,1449000.0,1.0,0.0,-1200.25,-1708.0,-13.0,1.0,,,,,,,,,,,,,,
105760,Cash loans,F,N,N,1,112500.0,525735.0,36720.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-15505,-1599.0,-1117.0,-4386,1,1,0,1,0,0,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.69288814,0.51549536,2.0,2.0,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,90000.0,180000.0,0.0,0.0,868.5,1737.0,1.0,0.0,-342.0,-396.0,-288.0,1.0,4.0,2.0,38570.625,35794.125,23.0,1776.3260869565217,0.0,9698.625,-13.956522,-8.0,214100.145,173244.645,2.0,0.0
105767,Cash loans,F,N,Y,0,207000.0,450000.0,23107.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-21020,,-9571.0,-4512,1,0,0,1,0,0,2.0,3,3,SUNDAY,9,0,0,0,0,0,0,XNA,0.33487955,0.3016249,0.0,0.0,0.0,0.0,-1761.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,368109.0,2208654.0,0.0,0.0,196401.0,1178406.0,5.0,0.0,-628.1666666666666,-1439.0,-198.0,2.0,14.0,7.0,290801.25,332893.9285714286,215.0,-358.7142558139535,-21469.5,0.0,-9.293023,9.0,3369370.725,3446494.29,6.0,5.0
105784,Cash loans,F,N,Y,1,180000.0,182448.0,21780.0,157500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-11008,-1964.0,-10689.0,-2508,1,1,0,1,0,0,3.0,2,2,FRIDAY,15,0,0,0,0,0,0,Self-employed,0.5567487,0.21762852,1.0,0.0,1.0,0.0,-390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,135287.6625,541150.65,0.0,0.0,81920.9925,327683.97,3.0,0.0,-759.0,-1286.0,-233.0,2.0,2.0,2.0,55957.5,46467.0,6.0,0.0,0.0,0.0,-8.833333,-6.0,54734.22,54734.22,1.0,0.0
105791,Cash loans,F,N,N,0,274500.0,769500.0,32733.0,769500.0,Children,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010006,-21018,-4769.0,-1137.0,-1034,1,1,0,1,1,0,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.5496737,0.5620605,2.0,0.0,2.0,0.0,-659.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,116731.92857142857,817123.5,0.0,0.0,15492.214285714286,108445.5,1.0,0.0,-1210.5714285714287,-2623.0,-341.0,2.0,4.0,4.0,134552.25,130222.125,28.0,-191.3351785714286,-5356.9800000000005,0.0,40.785713,1788.0,436835.97000000003,442193.35500000004,3.0,0.0
105802,Cash loans,F,N,Y,0,180000.0,601470.0,30838.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019689,-10087,-417.0,-4781.0,-2757,1,1,0,1,0,0,1.0,2,2,MONDAY,13,0,0,0,0,0,0,Mobile,0.48345962,0.6528965,1.0,1.0,1.0,1.0,-1916.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,97711.65,977116.5,0.0,0.0,33116.445,331164.45,5.0,0.0,-1451.2,-2171.0,-980.0,2.0,4.0,3.0,37068.75,32423.625,38.0,0.0,0.0,0.0,-11.394737,3.0,134798.94,134798.94,3.0,0.0
105807,Cash loans,M,N,Y,0,112500.0,332946.0,17127.0,238500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.006671,-12200,-340.0,-29.0,-4639,1,1,0,1,0,1,2.0,2,2,THURSDAY,19,0,0,0,0,1,1,Business Entity Type 3,0.15316737,0.63970757,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,444573.0,2667438.0,0.0,0.0,356022.75,2136136.5,4.0,0.0,-812.1666666666666,-1626.0,-416.0,1.0,5.0,4.0,363024.0,393291.9,39.0,0.0,0.0,0.0,-12.974359,-1.0,2389420.35,2389420.35,4.0,0.0
105809,Cash loans,F,Y,Y,0,148500.0,407520.0,25060.5,360000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.011657,-20579,-2281.0,-6725.0,-3168,1,1,1,1,0,0,2.0,1,1,TUESDAY,11,0,1,1,0,1,1,Other,0.7239693,,0.0,0.0,0.0,0.0,-1904.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,488428.36363636365,5372712.0,0.0,0.0,147798.64285714287,1034590.5,4.0,0.0,-1030.7272727272727,-1883.0,-68.0,3.0,2.0,1.0,151222.5,183498.75,7.0,-893.8542857142855,-6248.5199999999995,0.0,22.285715,268.0,37499.58,43756.56,1.0,240.0
105816,Cash loans,F,N,N,0,135000.0,964575.0,31113.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-19279,-3692.0,-8595.0,-2814,1,1,1,1,1,0,2.0,3,3,TUESDAY,8,0,0,0,0,0,0,Self-employed,0.52805585,0.5814837,1.0,0.0,1.0,0.0,-191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,144376.5,433129.5,0.0,0.0,271161.0,271161.0,1.0,0.0,-1433.0,-2427.0,-182.0,1.0,5.0,4.0,278839.8,300827.7,122.0,-36.885245901639344,-1800.0,0.0,-9.131147,9.0,1602942.075,1607442.075,3.0,0.0
105817,Cash loans,F,Y,N,0,315000.0,732915.0,77089.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-9970,-617.0,-547.0,-536,1,1,0,1,1,1,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.7471769,0.4382814,1.0,0.0,1.0,0.0,-1825.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,498375.0,996750.0,0.0,0.0,0.0,0.0,0.0,0.0,-604.5,-755.0,-454.0,2.0,6.0,3.0,196714.5,199206.0,17.0,-480.00705882352946,-3691.53,0.0,-7.882353,3.0,1161826.6500000001,1169986.77,3.0,0.0
105824,Cash loans,M,Y,Y,2,360000.0,280170.0,28836.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16564,-852.0,-3883.0,-96,1,1,0,1,0,0,4.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,Self-employed,0.46443972,0.52449644,0.0,0.0,0.0,0.0,-699.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103776.75,207553.5,0.0,0.0,0.0,0.0,0.0,0.0,-2629.0,-2731.0,-2527.0,1.0,3.0,2.0,220800.0,220800.0,25.0,0.0,0.0,0.0,-7.16,0.0,869636.385,869636.385,1.0,0.0
105832,Cash loans,M,N,Y,0,112500.0,130320.0,13482.0,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018634,-9867,-428.0,-5859.0,-2031,1,1,0,1,0,0,1.0,2,2,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 1,0.6267685,0.45969045,0.0,0.0,0.0,0.0,-851.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,67500.0,67500.0,0.0,0.0,0.0,0.0,1.0,0.0,-413.0,-413.0,-413.0,1.0,3.0,2.0,63087.0,64122.0,14.0,0.0,0.0,0.0,-14.5,-9.0,181814.58000000002,181814.58000000002,2.0,0.0
105856,Cash loans,F,N,Y,1,76500.0,126000.0,6192.0,126000.0,"Spouse, partner",Working,Higher education,Married,With parents,0.008474,-10041,-2052.0,-3171.0,-1705,1,1,0,1,0,1,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.67094785,,5.0,0.0,5.0,0.0,-1022.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,168799.14,168799.14,0.0,0.0,0.0,0.0,0.0,0.0,-918.0,-918.0,-918.0,1.0,4.0,4.0,65639.25,263158.875,76.0,0.0,0.0,0.0,-6.763158,6.0,1070109.45,1070109.45,3.0,0.0
105865,Cash loans,F,N,Y,0,76500.0,281938.5,21946.5,252000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-23851,,-3622.0,-5867,1,0,0,1,0,0,2.0,3,3,FRIDAY,7,0,0,0,0,0,0,XNA,0.38272548,0.75440615,5.0,0.0,5.0,0.0,-1745.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,360684.0,1082052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1426.3333333333333,-2137.0,-707.0,2.0,2.0,2.0,109800.0,115825.5,32.0,659.5509374999997,-9189.990000000002,26516.879999999997,-32.8125,24.0,402079.5,380973.87,2.0,9.0
105899,Cash loans,F,N,Y,0,121500.0,450000.0,35685.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-10282,-2858.0,-188.0,-913,1,1,0,1,0,1,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Kindergarten,0.54990643,0.11612491,5.0,2.0,5.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,134469.38999999998,1613632.68,0.0,0.0,77482.83,929793.96,7.0,0.0,-779.8333333333334,-1313.0,-214.0,2.0,4.0,4.0,95625.0,103857.75,35.0,-1198.085142857143,-10662.66,0.0,-4.257143,14.0,321699.96,363632.94,2.0,9.0
105906,Cash loans,F,Y,Y,0,157500.0,225000.0,23184.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23828,,-226.0,-4581,1,0,0,1,0,0,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0.6512964,0.6817059,5.0,2.0,5.0,2.0,-1171.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,130177.125,520708.5,0.0,0.0,0.0,0.0,0.0,0.0,-2285.25,-2474.0,-1719.0,2.0,20.0,9.0,272542.71150000003,294714.0,93.0,-6355.414838709678,-39974.76,0.0,-3.903226,22.0,2026039.995,2617093.575,7.0,19.0
105916,Cash loans,F,N,N,0,180000.0,323460.0,26064.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19101,-6894.0,-3413.0,-2650,1,1,1,1,0,0,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.4590375,0.4650692,0.0,0.0,0.0,0.0,-2505.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,106859.205,961732.845,0.0,0.0,31012.875,248103.0,2.0,0.0,-1276.888888888889,-2860.0,-86.0,2.0,16.0,8.0,205589.25,211540.21875,68.0,-1822.7216911764706,-17573.309999999998,0.0,-14.411765,35.0,836798.0399999999,960743.115,8.0,20.0
105923,Cash loans,F,N,Y,0,112500.0,164182.5,17811.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-18889,-1137.0,-8.0,-2422,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.4930703,0.563835,0.0,0.0,0.0,0.0,-722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,261138.144375,4178210.31,0.0,0.0,166314.09375,2661025.5,1.0,0.0,-1013.1875,-2370.0,-32.0,2.0,7.0,5.0,119168.35714285714,222357.85714285713,48.0,0.0,0.0,0.0,-18.916666,0.0,1114458.795,1114458.795,4.0,0.0
105937,Cash loans,M,Y,Y,1,225000.0,523152.0,48114.0,463500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-10515,-691.0,-848.0,-3110,1,1,0,1,0,0,3.0,2,2,SATURDAY,13,0,0,0,0,1,1,Construction,0.47123954,0.33285058,3.0,0.0,3.0,0.0,-1442.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,195451.48125,1563611.85,0.0,0.0,59117.25,354703.5,5.0,0.0,-624.25,-1439.0,-164.0,2.0,6.0,2.0,48017.85,45248.174999999996,8.0,0.0,0.0,0.0,-21.125,-16.0,93653.73000000001,93653.73000000001,2.0,0.0
105965,Cash loans,F,N,Y,0,234000.0,314055.0,13329.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23571,,-4623.0,-4628,1,0,0,1,0,0,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.67646146,0.6894792,0.0,0.0,0.0,0.0,-2559.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,680302.9349999999,3401514.675,0.0,0.0,369608.4,1848042.0,3.0,0.0,-745.8,-1460.0,-286.0,2.0,15.0,5.0,228300.0,250523.7,135.0,-1394.933,-18950.76,14202.36,-6.422222,10.0,2029059.27,2217375.225,6.0,0.0
105966,Cash loans,F,N,N,1,90000.0,234000.0,18238.5,234000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.008866,-10631,-187.0,-1359.0,-1778,1,1,0,1,0,0,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,Kindergarten,0.34277132,0.44005784,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,235644.75,1413868.5,0.0,0.0,163808.25,982849.5,3.0,0.0,-643.6666666666666,-1641.0,-164.0,2.0,6.0,4.0,317628.75,350876.25,27.0,-4229.575000000001,-34630.875,0.0,-9.555555,4.0,1105370.055,1219568.58,4.0,0.0
105968,Cash loans,M,Y,Y,1,270000.0,324216.0,23719.5,256500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.014464,-12597,-623.0,-6677.0,-1699,1,1,0,1,0,1,3.0,2,2,SUNDAY,4,0,0,0,0,0,0,Military,0.6673994,,3.0,0.0,3.0,0.0,-1998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6.0,5.0,125000.25,129091.5,43.0,-325.54883720930235,-13995.0,0.0,-50.139534,22.0,418102.64999999997,432101.25,4.0,0.0
105973,Cash loans,F,Y,N,0,135000.0,225000.0,11488.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009334,-17383,-1836.0,-366.0,-545,1,1,0,1,0,0,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.7266704,0.53527623,6.0,0.0,6.0,0.0,-2046.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,218186.82818181816,2400055.11,0.0,0.0,121262.72727272728,1333890.0,5.0,0.0,-1006.4545454545455,-1850.0,-246.0,3.0,18.0,10.0,64087.25,72735.0,134.0,309.0616791044776,-9048.6,130705.425,-4.80597,12.0,1415067.255,1373652.99,10.0,9.0
105976,Cash loans,F,N,N,0,90000.0,225000.0,16371.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-10154,-1401.0,-3626.0,-1037,1,1,1,1,0,0,2.0,2,2,MONDAY,15,0,0,0,0,1,1,Agriculture,0.3588854,,3.0,0.0,3.0,0.0,-1349.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,173250.0,173250.0,0.0,0.0,94122.0,94122.0,1.0,0.0,-841.0,-841.0,-841.0,1.0,3.0,3.0,74457.0,76920.0,42.0,-1592.4021428571427,-8689.050000000001,0.0,8.166667,393.0,259466.80500000002,326347.695,3.0,27.0
105978,Cash loans,F,N,N,1,135000.0,817560.0,30820.5,675000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00702,-13558,-1733.0,-7585.0,-1925,1,1,0,1,0,0,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Medicine,0.5725887,0.3556387,8.0,1.0,8.0,0.0,-319.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,169278.53399999999,2539178.01,0.0,0.0,106387.26923076923,1383034.5,5.0,0.0,-915.5333333333333,-2535.0,-134.0,2.0,5.0,2.0,17690.4,18112.5,18.0,-349.22,-3038.355,0.0,-19.222221,9.0,62331.345,68617.305,2.0,0.0
105979,Cash loans,M,Y,Y,0,292500.0,1441687.5,46638.0,1237500.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.020713,-14241,-2641.0,-156.0,-4908,1,1,0,1,0,0,2.0,3,2,THURSDAY,13,0,0,0,0,0,0,Construction,0.5210861,0.57620883,7.0,0.0,7.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,709824.7200000001,4258948.32,0.0,0.0,345482.1,1727410.5,3.0,0.0,-982.1666666666666,-1646.0,-549.0,2.0,3.0,3.0,107994.0,93672.0,22.0,0.0,0.0,0.0,-10.136364,-3.0,327009.465,327009.465,4.0,0.0
105991,Cash loans,F,Y,Y,1,157500.0,104256.0,11074.5,90000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.006305,-12405,-1582.0,-5982.0,-2167,1,1,0,1,0,0,3.0,3,3,TUESDAY,5,0,0,0,0,0,0,Industry: type 3,0.5947801,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105998,Cash loans,F,Y,Y,0,247500.0,964575.0,31113.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-14026,-866.0,-6791.0,-5074,1,1,1,1,1,0,2.0,2,2,WEDNESDAY,17,0,1,1,0,1,1,Trade: type 6,0.62790346,0.162442,0.0,0.0,0.0,0.0,-269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,397999.13999999996,2387994.84,0.0,0.0,112025.25,672151.5,1.0,0.0,-1151.8333333333333,-2480.0,-363.0,2.0,3.0,2.0,53629.5,52354.5,17.0,0.0,0.0,0.0,-22.411764,-1.0,92615.44499999999,92615.44499999999,2.0,0.0
105999,Cash loans,F,Y,Y,3,202500.0,224149.5,23665.5,193500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-13539,-1527.0,-7001.0,-4298,1,1,0,1,0,0,5.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.7011999,0.4902575,0.0,0.0,0.0,0.0,-1434.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,141414.75,565659.0,0.0,0.0,42016.5,168066.0,1.0,0.0,-1201.5,-1623.0,-827.0,2.0,6.0,5.0,59799.585,63440.085,48.0,0.0,0.0,0.0,-7.875,1.0,446598.18,446598.18,5.0,0.0
106000,Cash loans,M,Y,Y,0,90000.0,360000.0,22153.5,360000.0,Family,Pensioner,Lower secondary,Married,House / apartment,0.018209,-22762,,-2110.0,-12,1,0,0,1,0,1,2.0,3,3,MONDAY,6,0,0,0,0,0,0,XNA,0.24559256,0.3062023,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,664818.75,2659275.0,199.125,796.5,224994.0,674982.0,3.0,234.0,-723.75,-1526.0,-352.0,3.0,2.0,2.0,125655.75,127795.5,40.0,0.0,0.0,0.0,-15.35,-2.0,339417.855,339417.855,2.0,0.0
106001,Cash loans,F,N,Y,0,67500.0,52128.0,5472.0,45000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008866,-17050,-240.0,-6082.0,-594,1,1,0,1,0,0,1.0,2,2,MONDAY,14,0,0,0,0,0,0,Government,0.38502702,0.6545293,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,68209.14,204627.41999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1040.0,-1498.0,-572.0,1.0,2.0,2.0,58425.75,54357.75,32.0,0.0,0.0,0.0,-5.96875,0.0,144035.28,144035.28,2.0,0.0
